,Prod_ID,titles,keys,values,cluster_num
10215,ID_10216,"SONY BRAVIA KD65XE8596BU 65"" Smart 4K Ultra HD HDR LED TV","['color', 'wifi', 'ethernet', 'remote_control', 'guarantee', 'bluetooth']","['Black', 'Built-in WiFi', 'Yes', 'Yes', '5 years', 'Bluetooth 4.1']",a5
15345,ID_15346,"Samsung 9 Series UN65KS9800F - 65"" Curved LED Smart TV - 4K UltraHD","['wifi', 'availability', 'remote_control']","['Built-in', 'In stock', 'Yes']",a5
17518,ID_17519,Samsung Un55ks8000 55-inch 4k Ultra Hd Smart Led Tv 2016 Model (UN55KS8000FXZA) 340,"['quantity', 'color']","['1', 'Silver']",a5
704,ID_705,Generic Brand (HP 503A) Remanufactured Cyan (Made In USA) Toner Cartridge - Premium Compatibles (MADE IN USA),"['type', 'color']","['Toner Cartridge', 'Cyan']",a6
18554,ID_18555,"Generic Brand (Samsung MLT-D209S) Remanufactured Black Toner Cartridge, Generic MLTD209S - Premium Quality Compatible","['type', 'page_yield', 'color']","['Toner Cartridge', '2000', 'Black']",a6
10259,ID_10260,"Generic Brand (Samsung CLT-K506L) Remanufactured Black Toner Cartridge, Generic CLTK506L - Premium Quality Compatible","['type', 'page_yield', 'color']","['Toner Cartridge', '6000', 'Black']",a6
963,ID_964,"Generic Brand Okidata 44574901 Remanufactured Black, Standard Yield Toner Cartridge - Premium Quality Compatibles (MADE IN USA)",['type'],['Toner Cartridge'],a6
5480,ID_5481,Compatible IBM 1382920U Black (Made In USA) Toner Cartridge - Premium Compatibles (MADE IN USA),"['type', 'color']","['Toner Cartridge', 'Black']",a6
5657,ID_5658,"Generic Brand (HP 42X) Remanufactured Black, Extra High Yield (Made In USA) Toner Cartridge - Premium Compatibles (MADE IN USA)","['type', 'color']","['Toner Cartridge', 'Black']",a6
9477,ID_9478,"Compatible HP 45A Black, Standard Yield Toner Cartridge, SKILCRAFT SKL-Q5945A - Branded Compatible","['oemcompatible', 'device_type', 'color', 'supply_type']","['Compatible', 'Multifunction Laser Printer', 'Black', 'Toner']",a6
15767,ID_15768,Generic Brand (HP 647A) Remanufactured Black Toner Cartridge - Premium Compatible,"['type', 'color']","['Toner Cartridge', 'Black']",a6
16366,ID_16367,"Generic Brand Xerox 106R2228 Remanufactured Black, Standard Yield Toner Cartridge - Premium Quality Compatibles (MADE IN USA)",['type'],['Toner Cartridge'],a6
15351,ID_15352,"Generic Brand Dell 5852 Remanufactured Yellow, Standard Yield Toner Cartridge - Premium Quality Compatibles (MADE IN USA)",['type'],['Toner Cartridge'],a6
9627,ID_9628,"Generic Brand (HP 640A) Remanufactured Cyan, Standard Yield (Made In USA) Toner Cartridge - Premium Compatibles (MADE IN USA)","['type', 'color']","['Toner Cartridge', 'Cyan']",a6
13347,ID_13348,"Compatible HP 645A Black, Standard Yield Toner Cartridge, SKILCRAFT SKL-C9730A - Branded Compatible","['recycled_content', 'oemcompatible', 'recycled_content', 'type', 'device_type', 'color', 'color', 'supply_type']","['90%', 'Compatible', '90%', 'Toner Cartridge', 'Multifunction Laser Printer', 'Black', 'Black', 'Toner']",a6
13453,ID_13454,OfficeMax OM05992 (HP 646X / CE264X) High-Yield Remanufactured Black Toner Cartridge Item # 1256653,"['cartridge_capacity', 'print_technology', 'printer_series', 'quantity', 'color']","['high yield', 'laser printer/copier/fax', 'Color LaserJet', '1', 'black']",a6
16435,ID_16436,"Generic Brand HP CF380A Remanufactured Black, Standard Yield Toner Cartridge - Premium Quality Compatibles (MADE IN USA)",['type'],['Toner Cartridge'],a6
13108,ID_13109,2014 Nissan Altima 2.5 S Sedan,"['passenger_volume', 'engine_displacement', 'fuel', 'engine_liters', 'rear_hiproom', 'rear_hiproom', 'rear_hiproom', 'corner_radius', 'rear_hiproom', 'gvwr', 'height', 'torque', 'cargo', 'cylinder_layout', 'interior_cargo_volume', 'wheelbase', 'rear_hiproom', 'door_mirrors', 'height', 'rear_hiproom', 'horsepower', 'drive_size', 'height', 'rear_hiproom', 'interior_cargo_volume', 'rear_tires', 'suspensionhandlingfront_tires', 'fuel', 'specs_and_dimensionscompression_ratio', 'number_of_valves', 'horsepower', 'engine_location', 'rear_hiproom']","[': 2,885L (101.9 cu.ft.)', ': 2.5 L', ': Regular Unleaded', ': 2.5, Sequential multi-point fuel injection', ': 1,372mm (54.0"")', ': 1,143mm (45.0"")', ': 942mm (37.1"")', "": 5.5m (18.1')"", ': 917mm (36.1"")', ': 1,910kg (4,211lbs)', ': 1,471mm (57.9"")', ': 180 lb.-ft. @ 4,000RPM', 'trunk', ': I-4', ': 436 L (15 cu.ft.)', ': 2,776mm (109.3"")', ': 1,016mm (40.0"")', 'body-color Rear', ': 4,864mm (191.5"")', ': 1,323mm (52.1"")', ': 182hp @ 6,000RPM', ': front-wheel', ': 1,829mm (72.0"")', ': 1,433mm (56.4"")', ': 436 L (15 cu.ft.)', ': 215/60TR16.0', ': 215/60TR16.0', ': 18.0gal.', ': 9.60 to 1', ': 16', ': 182hp @ 6,000RPM', ': front', ': 1,433mm (56.4"")']",a7
14956,ID_14957,2012 Nissan Altima 2.5(270) 384-6426,"['engine', 'color', 'transmission']","['2.5L 4 cyls', 'White', 'CVT (Continuously Variable)']",a7
8288,ID_8289,2007 Nissan Altima 2.5 S,"['engine_displacement', 'rear_hiproom', 'number_of_valves', 'drive_size', 'rear_hiproom', 'rear_tires', 'transmission', 'interior_cargo_volume', 'rear_tires']","['2.5 L', '1,443mm (56.8"")', '16', 'front-wheel', '1,410mm (55.5"")', '215/60TR16.0', '6 speed manual', '433 L (15 cu.ft.)', '215/60TR16.0']",a7
7087,ID_7088,2015 Nissan Altima 2.5 S,"['driver_vanity_mirror', 'trim', 'model', 'illuminated_entry', 'abs_brakes', 'cd_player', 'drive', 'remote_keyless_entry', 'delay-off_headlights', 'brake_assist', 'color', 'year', 'suspension_type-rear', 'power_windows', 'door', 'dual_front_impact_airbags', 'fuel', 'overhead_console', 'speed-sensing_steering', 'engine', 'transmission', 'mp3_decoder', 'outside_temperature_display', 'trip_computer', 'front_reading_lights', 'door_mirrors', 'type', 'speed_control', 'tachometer', 'tilt_steering_wheel']","['Dual front impact airbags', '2.5 S', 'Altima', 'Low tire pressure warning', 'AM/FM radio', 'Cloth Seat Trim', 'FWD', 'Security system', 'Driver door bin', 'Bumpers: body-color', 'white', '2015', 'Front Bucket Seats', 'Radio data system', '4D Sedan', 'Electronic Stability Control', 'Gasoline', 'Panic alarm', 'Split folding rear seat', '2.5L I4 DOHC 16V', 'CVT with Xtronic', 'Occupant sensing airbag', 'Overhead airbag', 'Variably intermittent wipers', 'Fully automatic headlights', 'Power steering', 'Pre-Owned', 'Speed-Sensitive Wipers', 'Telescoping steering wheel', 'Traction control']",a7
16651,ID_16652,2013 Nissan Altima,"['color', 'fuel_type', 'model', 'color']","['--', 'Gasoline', 'Altima', 'Tan']",a7
8806,ID_8807,2009 Nissan Altima 2.5(317) 300-2004,['interior'],"['Rear bench seats, , Front seat type - Bucket']",a7
12986,ID_12987,2005 Nissan Altima 2.5 S Sedan,"['engine_displacement', 'fuel', 'engine_liters', 'rear_hiproom', 'rear_hiproom', 'corner_radius', 'height', 'cylinder_layout', 'color', 'rear_tires', 'rear_hiproom', 'drive_size', 'rear_hiproom', 'torque', 'suspensionhandlingfront_tires', 'fuel', 'specs_and_dimensionscompression_ratio', 'rear_hiproom', 'number_of_valves', 'engine_location', 'transmission']","[': 2.5 L', ': regular unleaded', ': 2.5, Sequential multi-point fuel injection', ': 1,346mm (53.0"")', ': 1,115mm (43.9"")', "": 5.7m (18.7')"", ': 1,471mm (57.9"")', ': I-4', 'Super Black', ': 215/60TR16.0', ': 1,384mm (54.5"")', ': front-wheel', ': 1,430mm (56.3"")', ': 180 lb.-ft. @ 4,000RPM', ': 215/60TR16.0', ': 20.0gal.', ': 9.50 to 1', ': 1,036mm (40.8"")', ': 16', ': front', ': 5 speed manual, Variable valve control']",a7
239,ID_240,2014 Nissan Altima 2.5 S(844) 240-2377,"['color', 'transmission']","['Tan', 'CVT (Continuously Variable)']",a7
6421,ID_6422,2014 Nissan Altima 2.5 S,"['drive_train', 'engine', 'interior', 'year', 'model', 'trim', 'type', 'trans', 'color']","['FWD', '2.5L I4 DOHC 16V', 'Cloth', '2014', 'Altima', '2.5 S', 'Sedan', 'Automatic', 'Black']",a7
17102,ID_17103,2012 Nissan Altima 2.5 (CVT),"['engine_displacement', 'air_pollution_score_ap', 'rear_hiproom', 'corner_radius', 'compression', 'engine', 'bodystyle', 'rear_hiproom', 'interior_cargo_volume', 'drive_line', 'wheelbase', 'transmission', 'rear_hiproom']","['2.5 L', '5', '1,443mm (56.8"")', ""5.5m (18.1')"", '9.60 to 1', '2.5L I-4 cyl', 'Sedan', '1,410mm (55.5"")', '433 L (15 cu.ft.)', 'Front-wheel Drive', '2,776mm (109.3"")', 'Variable', '1,415mm (55.7"")']",a7
6625,ID_6626,2014 Nissan Altima,"['color', 'fuel_type', 'engine', 'location', 'model', 'price', 'color']","['Charcoal', 'Gasoline', '4 Cylinder Engine 2.5l', '33415, West Palm Beach, Florida', 'Altima', '$11,999', 'Blue']",a7
2062,ID_2063,2016 Nissan Altima 2.5 S Sedan,"['network', 'fuel', '1st_row_lcd_monitors', 'height', 'engine_displacement', 'rear_hiproom', 'rear_hiproom', 'rear_hiproom', 'corner_radius', 'height', 'color', 'cargo', 'location', 'cylinder_layout', 'color', 'interior_cargo_volume', 'wheelbase', 'rear_tires', 'passenger_volume', 'door_mirrors', 'rear_hiproom', 'height', 'horsepower', 'rear_hiproom', 'interior_cargo_volume', 'torque', 'rear_tires', 'specs_and_dimensionscompression_ratio', 'rear_hiproom', 'gvwr', 'rear_hiproom', 'rear_hiproom']","[': Bluetooth, MP3 decoder, AM/FM radio', 'Regular Unleaded', ': 2', ': 4,874mm (191.9"")', ': 2.5 L', ': 1,143mm (45.0"")', ': 942mm (37.1"")', ': 917mm (36.1"")', "": 5.5m (18.1')"", ': 1,468mm (57.8"")', 'CHARCOAL', 'trunk', 'front', 'I-4 Engine', 'Glacier White', ': 436 L (15 cu.ft.)', ': 2,776mm (109.3"")', '215/60TR16.0', ': 2,885L (101.9 cu.ft.)', 'body-color Rear', ': 1,323mm (52.1"")', ': 1,829mm (72.0"")', ': 182hp @ 6,000RPM', ': 1,433mm (56.4"")', ': 436 L (15 cu.ft.)', ': 180 lb.-ft. @ 4,000RPM', '215/60TR16.0', ': 9.60 to 1', ': 1,016mm (40.0"")', ': 1,917kg (4,226lbs)', ': 1,372mm (54.0"")', ': 1,433mm (56.4"")']",a7
6439,ID_6440,2016 Nissan Altima 2.5 S at Santa Maria Nissan,"['door', 'engine', 'cylinders', 'drive_line', 'interior', 'fuel_type', 'mpg', 'transmission']","['4-door', '2.5L 4 cyls', '4-Cylinders', 'FWD', 'Charcoal w/Cloth Seat Trim', 'Gas', '27', 'CVT (Continuously Variable)']",a7
18360,ID_18361,39631810 - Star SMT300i Portable Bar code Printer,"['color', 'product', 'form_factor']","['Gray', 'Direct Thermal Printer', 'Desktop']",a8
1124,ID_1125,J12-00-1J000U00 - Datamax-O'Neil E4203 Bar code Printer,['product'],['Direct Thermal/Thermal Transfer Printer'],a8
4989,ID_4990,WWCG40031 - SATO CG 208 Bar code Printer,"['product', 'form_factor']","['Direct Thermal Printer', 'Desktop']",a8
8992,ID_8993,W00609031 - SATO CL608 e Bar code Printer,"['product_series', 'product']","['e Series', 'Direct Thermal/Thermal Transfer Printer']",a8
14772,ID_14773,209127-100 - O'Neil VMP 2000 Portable Bar code Printer,"['recommended_use', 'print_color', 'product', 'number_of_pins']","['Receipt Print Physical Characteristics', 'Monochrome', 'Dot Matrix Printer', '9-pin']",a8
18887,ID_18888,39630010 - Star SM-S200 Portable Bar code Printer,"['color', 'product', 'form_factor']","['Black', 'Direct Thermal Printer', 'Portable']",a8
2357,ID_2358,633808404079 - Wasp WPL304 Bar code Printer,"['max_screen_resolution', 'recommended_use', 'print_color', 'form_factor', 'product']","['203 dpi', 'Label Print', 'Monochrome', 'Desktop', 'Direct Thermal/Thermal Transfer Printer']",a8
1583,ID_1584,PM43A11000000301 - Intermec PM43 Bar code Printer,"['product_series', 'product', 'form_factor']","['PM', 'Direct Thermal/Thermal Transfer Printer', 'Desktop']",a8
14741,ID_14742,6822P103C110100 - Intermec 6822 Portable Bar code Printer,"['recommended_use', 'print_color', 'form_factor', 'product']","['Receipt Print', 'Monochrome', 'Portable', 'Dot Matrix Printer']",a8
2129,ID_2130,P4D-0UJ00000-00 - Zebra P4T Portable Bar code Printer,"['product', 'form_factor']","['Thermal Transfer Printer', 'Portable']",a8
1350,ID_1351,WGT408131 - SATO GT408e Bar code Printer,"['product', 'product_series', 'serial_port']","['Direct Thermal/Thermal Transfer Printer', 'e Series', 'Yes']",a8
4472,ID_4473,633808404093 - Wasp WPL406 Bar code Printer,"['max_screen_resolution', 'recommended_use', 'print_color', 'form_factor', 'product']","['203 dpi', 'Label Print', 'Monochrome', 'Desktop', 'Direct Thermal/Thermal Transfer Printer']",a8
10132,ID_10133,WM8420221 - SATO M84 Pro (2) Bar code Printer,"['product_series', 'product', 'form_factor']","['Pro', 'Direct Thermal/Thermal Transfer Printer', 'Desktop']",a8
14343,ID_14344,WWTG40121 - SATO TG 312 Bar code Printer,"['product', 'form_factor']","['Direct Thermal/Thermal Transfer Printer', 'Desktop']",a8
2108,ID_2109,29.5 in. x 47.5 in. V-4500 Series Right-Hand Casement Vinyl Window - Tan,"['energy_star', 'grid_pattern', 'color', 'u-factor', 'frame', 'color', 'window_type', 'window_type', 'color', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type', 'feature']","['North-Central,Northern,South-Central,Southern', 'None', 'White', '.27', 'Vinyl', 'White', 'New Construction,Replacement', 'Casement', 'Tan', '1', '.18', 'Cam Action', 'Integrated Nail Fin,Low-E Glass']",a9
9230,ID_9231,36 in. x 48 in. Right-Hand Vinyl Casement Window with Screen - White,"['energy_star', 'frame', 'grid_pattern', 'color', 'color', 'window_type', 'window_type', 'color', 'number_of_locks', 'lock_type']","['Not Qualified', 'Vinyl', 'None', 'White', 'White', 'New Construction,Replacement', 'Casement', 'White', '1', 'Cam Action']",a9
19123,ID_19124,29.5 in. x 29.5 in. V-4500 Series Right-Hand Casement Vinyl Window - Gray,"['energy_star', 'grid_pattern', 'color', 'u-factor', 'frame', 'color', 'window_type', 'window_type', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type', 'feature']","['North-Central,Northern,South-Central,Southern', 'None', 'White', '.27', 'Vinyl', 'White', 'New Construction,Replacement', 'Casement', '1', '.18', 'Cam Action', 'Integrated Nail Fin,Low-E Glass']",a9
10287,ID_10288,27.5 in. x 40.5 in. V-2500 Series Double Hung Vinyl Window with Grids - Brown,"['energy_star', 'grid_pattern', 'color', 'color', 'window_type', 'window_type', 'color', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type', 'u-factor', 'frame']","['North-Central,Northern,South-Central,Southern', 'Colonial', 'White', 'Brown', 'New Construction,Replacement', 'Double Hung', 'White', '1', '.19', 'Cam Action', '0.3', 'Vinyl']",a9
5241,ID_5242,29.5 in. x 35.5 in. V-4500 Series Awning Vinyl Window with Grids - Red,"['energy_star', 'grid_pattern', 'color', 'u-factor', 'color', 'window_type', 'window_type', 'color', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type', 'feature', 'frame']","['North-Central,Northern,South-Central,Southern', 'Colonial', 'White', '.27', 'White', 'New Construction,Replacement', 'Awning', 'Red', '1', '.16', 'Cam Action', 'Grid Included,Integrated Nail Fin,Low-E Glass', 'Vinyl']",a9
11305,ID_11306,47.5 in. x 23.5 in. V-4500 Series Awning Vinyl Window with Grids - Red,"['energy_star', 'grid_pattern', 'color', 'u-factor', 'color', 'window_type', 'window_type', 'color', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type', 'feature', 'frame']","['North-Central,Northern,South-Central,Southern', 'Colonial', 'White', '.27', 'White', 'New Construction,Replacement', 'Awning', 'Red', '1', '.16', 'Cam Action', 'Grid Included,Integrated Nail Fin,Low-E Glass', 'Vinyl']",a9
5430,ID_5431,47.5 in. x 23.5 in. V-4500 Series Awning Vinyl Window - Red,"['energy_star', 'frame', 'grid_pattern', 'color', 'u-factor', 'color', 'window_type', 'window_type', 'color', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type']","['North-Central,Northern,South-Central,Southern', 'Vinyl', 'None', 'White', '.27', 'White', 'New Construction,Replacement', 'Awning', 'Red', '1', '.18', 'Cam Action']",a9
13651,ID_13652,35.5 in. x 23.5 in. V-4500 Series Right-Hand Sliding Vinyl Window with Grids - Bronze,"['energy_star', 'grid_pattern', 'color', 'color', 'window_type', 'window_type', 'color', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type', 'u-factor', 'frame']","['North-Central,Northern,South-Central,Southern', 'Colonial', 'White', 'White', 'New Construction', 'Sliding Window', 'Bronze', '1', '.18', 'Deluxe Cam Action', '.29', 'Vinyl']",a9
16037,ID_16038,29.5 in. x 47.5 in. V-4500 Series Left-Hand Casement Vinyl Window with Grids - Brown,"['energy_star', 'grid_pattern', 'color', 'u-factor', 'color', 'window_type', 'window_type', 'color', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type', 'feature', 'frame']","['North-Central,Northern,South-Central,Southern', 'Colonial', 'White', '.27', 'White', 'New Construction,Replacement', 'Casement', 'Brown', '1', '.16', 'Cam Action', 'Grid Included,Integrated Nail Fin,Low-E Glass', 'Vinyl']",a9
14136,ID_14137,29.5 in. x 29.5 in. V-4500 Series Right-Hand Casement Vinyl Window with Grids - Green,"['energy_star', 'grid_pattern', 'color', 'u-factor', 'color', 'window_type', 'window_type', 'color', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type', 'frame']","['North-Central,Northern,South-Central,Southern', 'Colonial', 'White', '.27', 'White', 'New Construction,Replacement', 'Casement', 'Green', '1', '.16', 'Cam Action', 'Vinyl']",a9
12016,ID_12017,23.5 in. x 23.5 in. V-4500 Series Right-Hand Sliding Vinyl Windows with Grids - White,"['energy_star', 'grid_pattern', 'color', 'color', 'window_type', 'window_type', 'color', 'number_of_locks', 'solar_heat_gain_coefficient', 'lock_type', 'u-factor', 'frame']","['North-Central,Northern,South-Central,Southern', 'Colonial', 'White', 'White', 'New Construction', 'Sliding Window', 'White', '1', '.18', 'Deluxe Cam Action', '.29', 'Vinyl']",a9
11841,ID_4052,Casio A158W1 Men’s Classic Digital Watch - Stainless Steel,"['band_material', 'display', 'feature', 'band_color', 'case_material']","['Stainless steel', 'Digital', 'Water resistance', 'Silver', 'Stainless steel']",b1
6873,ID_18521,Michael Kors MK3148 Women's White Dial Stainless Steel Bracelet Crystal Watch,"['crown', 'crystal', 'band_material', 'movement', 'dial_color', 'case_color', 'case_material']","['Push and pull', 'Mineral', 'Stainless Steel', 'Quartz', 'White', 'Silver', 'Stainless Steel']",b1
10772,ID_4415,Seiko Women's SUP083 Crystal-Accented Stainless Steel Watch,"['band_width', 'brand_seller_or_collection_name', 'case_material', 'band_material', 'item_shape', 'bezel', 'movement', 'band_color', 'metal_stamp', 'screen_type', 'bezel']","[""Women's Standard"", 'Seiko Watches', 'Stainless steel', 'Stainless steel', 'rectangle', '24 hour time display', 'Japanese quartz', 'Silver', 'none', 'Analog', 'Stainless steel']",b1
13971,ID_1299,Casio Men's AE1200WHD-1AV Silver Stainless-Steel Quartz Watch with Digital Dial,"['brand_seller_or_collection_name', 'dial_color', 'case_material', 'band_material', 'item_shape', 'movement', 'band_color', 'model_year', 'screen_type']","['Casio', 'Silver', 'Stainless steel', 'Stainless steel', 'Round', 'Quartz', 'Silver', '2013', 'Digital']",b1
11317,ID_3830,Invicta Invicta Men's 0392 II Collection Chronograph 18k Gold Plated Stainless Steel ...,"['band_width', 'calendar', 'dial_color', 'item_shape', 'bezel', 'movement', 'band_color', 'model_year', 'screen_type', 'bezel']","[""Men's Standard"", 'Date', 'Black', 'Round', 'Unidirectional', 'Swiss quartz', 'Gold', '2011', 'Analog', 'Stainless steel']",b1
16696,ID_5659,Marc by Marc Jacobs Women's MBM1265 Baker Silver-Tone Stainless Steel Watch with Brown Leather Band,"['case_material', 'clasp', 'band_material', 'item_shape', 'dial_color', 'model_year', 'bezel', 'band_width', 'band_width', 'band_color', 'movement', 'screen_type']","['Stainless steel', 'Buckle', 'leather calfskin', 'round', 'white', '2013', 'Stainless steel', ""Women's Standard"", '18 millimetres', 'brown', 'Analog quartz', 'analog']",b1
9186,ID_15710,Omega De Ville Co-Axial Chronometer Blue Dial Stainless Steel Men's Watch Item No. 431.10.41.21.03.001,"['case_material', 'calendar', 'product', 'case_size', 'band_material', 'crystal', 'function', 'bezel', 'crown', 'clasp', 'hand', 'dial_color', 'band_type', 'movement', 'case_back']","['Stainless Steel', ""Date display at the 3 o'clock position"", 'Watches', '41 mm', 'Stainless Steel', 'Scratch Resistant Sapphire', 'Date, Hour, Minute, Second, Chronometer', 'Fixed Stainless Steel', 'Pull / Push', 'Fold Over', 'Silver-tone', 'Blue', 'Bracelet', 'Automatic', 'Skeleton']",b1
987,ID_12549,Diesel Little Daddy Dual Time Chronograph Gold-tone Dial Steel Men's Watch Item No. DZ7287,"['crown', 'calendar', 'product', 'clasp', 'hand', 'luminiscence', 'case_back', 'case_material', 'crystal', 'band_type', 'movement', 'bezel']","['Pull / Push', ""Date display at the 3 o'clock position"", 'Watches', 'Deployment', 'Gold-tone', 'Hands', 'Solid', 'Gold-tone Stainless Steel', 'Scratch Resistant Mineral', 'Bracelet', 'Quartz', 'Fixed Stainless Steel']",b1
1878,ID_13458,Frederique Constant Women's FC200MPW2VD6B Art Deco Diamond-Accented Stainless Steel Watch,"['screen_type', 'age_group', 'metal_type']","['Analog', 'Adult', 'stainless-steel']",b1
7057,ID_18334,TAG Heuer Men's CAN1010BA0821 Aquaracer Stainless Steel Chronograph Watch,"['color', 'size']","['Silver/Black', 'Standard']",b1
7335,ID_14979,Fossil Machine Chronograph Black Dial Gunmetal Ion-plated Men's Watch Item No. FS4931,"['product', 'dial_markers', 'case_size', 'crystal', 'function', 'feature', 'clasp', 'hand', 'dial_color', 'luminiscence', 'band_type', 'movement', 'case_back']","['Watches', 'Index', '45 mm', 'Scratch Resistant Mineral', 'Chronograph, Date, Hour, Minute, Second', 'Calendar, Chronograph, Stainless Steel', 'Deployment with Push Button Release', 'Luminous', 'Black', 'Hands and Markers', 'Bracelet', 'Quartz', 'Solid']",b1
13419,ID_2337,Michael Kors MK6156 Women's Cooper Chronograph Blue Dial Two Tone Steel Watch,"['crown', 'calendar', 'case_material', 'dial_color', 'crystal', 'movement', 'feature']","['Push and pull', 'Date', 'Plated Stainless Steel', 'Blue', 'Mineral', 'Quartz', 'Chronograph']",b1
12549,ID_155,Invicta Men's Excursion Chronograph Quartz 200m Stainless Steel Watch 11000,"['band_material', 'watch_shape', 'platform', 'display', 'movement', 'case_color', 'case_material']","['Stainless Steel', 'Round', 'eBay US', 'Analog', 'Quartz (Battery)', 'Silver', 'Stainless Steel']",b1
13701,ID_1407,Seiko Chronograph Men's Quartz Watch SNDF09,"['shape', 'ships_to', 'location', 'free_shipping', 'band_color']","['Round,', 'Worldwide,', 'Edison, New Jersey,', ', 30-Day Returns,', 'Silver,']",b1
6478,ID_19034,BOSS Orange Men's 'PARIS' Quartz Stainless Steel and Beige Leather Casual Watch (Model: 1513352),"['case_material', 'bezel', 'clasp', 'band_material', 'item_shape', 'bezel', 'band_width', 'warranty', 'case_size', 'band_width', 'screen_type']","['Stainless steel', 'Stainless steel', 'Buckle', 'leather calfskin', 'round', 'stationary', 'mens-standard', 'Seller', '12 millimetres', '24 millimetres', 'analog']",b1
6150,ID_18614,Raymond Weil Men’s 2839-STC-00209 “Maestro” Stainless Steel Automatic Watch with Black Leather Band,"['product', 'department', 'binding', 'color', 'productgroup']","['WATCH', 'mens', 'Watch', 'Black', 'Watch']",b1
150,ID_12606,Invicta Men’s 17884 Pro Diver 18k Gold Ion-Plated Stainless Steel Chronograph Watch,"['creator', 'label', 'studio', 'product', 'department', 'size', 'binding', 'productgroup']","['Invicta', 'Invicta', 'Invicta', 'WATCH', 'mens', 'Standard', 'Watch', 'Watch']",b1
10627,ID_2754,Casio Women's LTPV002G-7B Gold Stainless-Steel Quartz Watch,"['date', 'power', 'dial_color', 'band_material', 'display', 'movement', 'chronograph']","['Yes', 'Battery', 'White', 'Stainless Steel', 'Analog', 'Quartz', 'No']",b1
6215,ID_18699,"Michael Kors Women's Quartz Stainless Steel and Resin Automatic Watch, Multi Color (Model: MK5038)",['color'],['Brown'],b1
16998,ID_5888,Details about Invicta 13628 Pro Diver Chronograph Day Date Stainless Steel Mens Watch,"['case_material', 'age_group', 'case_finish', 'case_size', 'watch_shape', 'band_material', 'face_color', 'band_type', 'display', 'movement']","['Stainless Steel', 'Adult', 'Polished', '45mm', 'Round', 'Stainless Steel', 'Black', 'Bracelet/Link Band', 'Analog', 'Quartz (Battery)']",b1
2626,ID_10279,Hikvision DS-2CD2642FWD-I(Z)(S) 4MP Vari-Focal Bullet Network Camera,"['chip_inch_size', 'specialist_type', 'color']","['1/3', 'Megapixel', 'Color / Monochrome']",b2
18636,ID_6418,Anviz TO1408-IE 1/3-Inch 1MP HD IR Network Dome Camera,"['chip_inch_size', 'color', 'indooroutdoor', 'compression', 'rotation_angleso', 'resolution_tvl', 'sensitivity_lux', 'dome_type']","['1/3', 'True Day / Night', 'Indoor/Outdoor', 'H.264/MJPEG', '360', '1 MP', '0.01', 'Static']",b2
1331,ID_14007,Hikvision DS-2AE5023N-A3 Color Monchrome PTZ Indoor Dome Camera,"['signal_mode', 'color', 'chip_inch_size', 'dome_type', 'zoom_ratio', 'electronic_shutter_range', 'indooroutdoor', 's_n_signal_noise_ratio_db', 'resolution_tvl', 'presets', 'sensitivity_lux']","['NTSC', 'Color / Monochrome', '1/3', 'PTZ', 'x16', '1/1 ~ 1/10,000s', 'Indoor', '>50', '700', '256', '0.002']",b2
7565,ID_15501,"RedVision RVX18-IR-W X-Series Dome / PTZ Camera, 18X Zoom With Built In IR And Wiper","['dome_type', 'color', 'indooroutdoor', 'resolution_tvl']","['PTZ', 'True Day / Night', 'Outdoor', '550']",b2
306,ID_13053,Hikvision DS-2DE4120I-D 1.3MP 20X Network IR PTZ Dome Camera,"['chip_inch_size', 'color', 'zoom_ratio', 'compression', 's_n_signal_noise_ratio_db', 'resolution_tvl', 'presets', 'dome_type']","['1/3', 'Color / Monochrome', 'x20', 'H.264 / MJPEG', '>52', '1.3 MP', '300', 'PTZ']",b2
64,ID_12732,Arecont Vision AV1355DN-1HK 1.3MP Day/night IP Dome Camera With Heater,"['chip_inch_size', 'color', 'resolution_tvl', 's_n_signal_noise_ratio_db', 'sensitivity_lux', 'signal_mode', 'dome_type']","['1/2', 'Color / Monochrome', '1.3 MP', '50', '0', 'NTSC, PAL', 'PTZ']",b2
8480,ID_16451,Hikvision Super Value Series 8-Channel 5MP NVR with 2TB HDD and 6 2MP Outdoor Dome Cameras Kit,"['ip_rating', 'lens_mount']","['IP67', 'M12']",b2
6470,ID_18946,Hikvision DS-2CD6362F-I(V)(S) 6MP Fish-Eye Network Camera,"['chip_inch_size', 'color', 'compression']","['1/2', 'Color / Monochrome', 'H.264, MJPEG']",b2
3258,ID_9637,Arecont Vision AV5155-1HK 5MP Color IP Dome Camera With Heater,"['chip_inch_size', 'color', 'resolution_tvl', 'sensitivity_lux', 'signal_mode', 'dome_type']","['1/3', 'Color', '5 MP', '0.3', 'NTSC, PAL', 'PTZ']",b2
